rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1354,B,A,Rock 'n' Roll-Main Class Start,Final,3,387,2,-50,-15,-35,-25,-35,-15,0,110,-1,-1,0
1354,B,A,Rock 'n' Roll-Main Class Start,Final,4,52,2,-15,-25,-25,-50,-15,-15,0,110,-1,-1,0
1354,B,A,Rock 'n' Roll-Main Class Start,Final,5,224,2,-50,-15,-15,-15,-25,-10,0,110,-1,-1,0
1354,E,A,Rock 'n' Roll-Main Class Start,Final,1,172,4,-10,-15,-15,-25,-5,-10,0,110,-1,-1,0
1354,E,A,Rock 'n' Roll-Main Class Start,Final,2,28,4,-15,-25,-15,-25,-10,-35,0,110,-1,-1,0
1354,E,A,Rock 'n' Roll-Main Class Start,Final,3,387,4,-35,-15,-15,-15,-35,-15,0,110,-1,-1,0
1354,E,A,Rock 'n' Roll-Main Class Start,Final,4,52,4,-15,-15,-15,-50,-10,-25,0,110,-1,-1,0
1354,E,A,Rock 'n' Roll-Main Class Start,Final,5,224,4,-10,-10,-10,-15,-25,-25,0,110,-1,-1,0
1358,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,34,4,0,0,0,0,0,0,0,110,-1,-1,0
1358,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,19,4,0,0,0,0,0,0,0,110,-1,-1,0
1358,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,3,181,4,0,0,0,0,0,0,0,110,-1,-1,0
1358,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,4,205,4,0,0,0,0,0,0,0,110,-1,-1,0
1358,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,34,5,0,0,0,0,0,0,0,110,-1,-1,0
1358,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,19,5,0,0,0,0,0,0,0,110,-1,-1,0
1358,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,3,181,5,0,0,0,0,0,0,0,110,-1,-1,0
1358,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,4,205,5,0,0,0,0,0,0,0,110,-1,-1,0
1358,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,34,7,0,0,0,0,0,0,0,110,-1,-1,0
1358,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,19,7,0,0,0,0,0,0,0,110,-1,-1,0
1358,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,3,181,7,0,0,0,0,0,0,0,110,-1,-1,0
1358,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,4,205,7,0,0,0,0,0,0,0,110,-1,-1,0
1359,B,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,1,232,2,0,0,0,0,0,0,0,110,-1,-1,0
1359,B,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,2,90,2,0,0,0,0,0,0,0,110,-1,-1,0
1359,B,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,3,49,2,0,0,0,0,0,0,0,110,-1,-1,0
1359,B,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,4,47,2,0,0,0,0,0,0,0,110,-1,-1,0
1359,B,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,5,263,2,0,0,0,0,0,0,0,110,-1,-1,0
1359,B,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,6,15,2,0,0,0,0,0,0,0,110,-1,-1,0
1359,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,1,232,4,0,0,0,0,0,0,0,110,-1,-1,0
1359,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,2,90,4,0,0,0,0,0,0,0,110,-1,-1,0
1359,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,3,49,4,0,0,0,0,0,0,0,110,-1,-1,0
1359,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,4,47,4,0,0,0,0,0,0,0,110,-1,-1,0
1359,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,5,263,4,0,0,0,0,0,0,0,110,-1,-1,0
1359,D,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,6,15,4,0,0,0,0,0,0,0,110,-1,-1,0
1359,F,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,1,232,6,0,0,0,0,0,0,0,110,-1,-1,0
1359,F,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,2,90,6,0,0,0,0,0,0,0,110,-1,-1,0
1359,F,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,3,49,6,0,0,0,0,0,0,0,110,-1,-1,0
1359,F,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,4,47,6,0,0,0,0,0,0,0,110,-1,-1,0
1359,F,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,5,263,6,0,0,0,0,0,0,0,110,-1,-1,0
1359,F,A,Rock 'n' Roll-Main Class Free Style,Final - Foot technique,6,15,6,0,0,0,0,0,0,0,110,-1,-1,0
1362,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,1,19,4,-5,-10,-5,-10,-5,-15,0,110,-1,-1,0
1362,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,2,205,4,-15,-10,-15,-10,-15,-35,0,110,-1,-1,0
1362,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,3,34,4,-5,-10,-10,-10,-10,-35,0,110,-1,-1,0
1362,D,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,4,181,4,-10,-10,-15,-15,-50,-25,0,110,-1,-1,0
1362,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,1,19,5,-10,-5,0,-15,-15,-15,0,110,-1,-1,0
1362,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,2,205,5,-15,-15,-15,-25,-25,-15,0,110,-1,-1,0
1362,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,3,34,5,-10,-15,-15,-10,-15,-25,0,110,-1,-1,0
1362,E,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,4,181,5,-10,-10,-25,-10,-25,-15,0,110,-1,-1,0
1362,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,1,19,7,-10,-10,-5,-25,-10,-25,0,110,-1,-1,0
1362,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,2,205,7,-15,-35,-25,-10,-35,-25,0,110,-1,-1,0
1362,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,3,34,7,-5,-5,-15,-5,-15,-35,0,110,-1,-1,0
1362,H,A,Rock 'n' Roll-Main Class Contact Style,Final - Acrobatic,4,181,7,-10,-10,-25,-25,-25,-25,0,110,-1,-1,0
1363,B,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,1,90,2,-10,-5,-15,-15,-10,-10,0,110,-1,-1,0
1363,B,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,2,49,2,-10,-15,-10,-15,-25,-15,0,110,-1,-1,0
1363,B,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,3,47,2,-5,-10,-5,-5,-10,-10,0,110,-1,-1,0
1363,B,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,4,263,2,-15,-10,-10,-50,-25,-10,0,110,-1,-1,0
1363,B,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,5,15,2,-10,-25,-15,-15,-25,-35,0,110,-1,-1,0
1363,B,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,6,232,2,-10,-10,-10,-25,-15,-15,0,110,-1,-1,0
1363,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,1,90,4,-10,0,-15,-25,-10,-5,0,110,-1,-1,0
1363,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,2,49,4,-15,-25,-10,-15,-15,-10,0,110,-1,-1,0
1363,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,3,47,4,-5,-10,-10,-10,-15,-10,0,110,-1,-1,0
1363,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,4,263,4,-15,-10,-15,-35,-25,-25,0,110,-1,-1,0
1363,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,5,15,4,-10,-15,-25,-15,-35,-25,0,110,-1,-1,0
1363,D,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,6,232,4,-5,-5,-10,-15,-15,-10,0,110,-1,-1,0
1363,F,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,1,90,6,-15,-15,-25,-25,-25,-15,0,110,-1,-1,0
1363,F,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,2,49,6,-25,-15,-15,-25,-25,-10,0,110,-1,-1,0
1363,F,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,3,47,6,-5,-5,-5,-10,-15,-10,0,110,-1,-1,0
1363,F,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,4,263,6,-15,-10,-25,-35,-25,-25,0,110,-1,-1,0
1363,F,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,5,15,6,-10,-25,-35,-25,-25,-15,0,110,-1,-1,0
1363,F,A,Rock 'n' Roll-Main Class Free Style,Final - Acrobatic,6,232,6,-5,-5,-10,-15,-15,-15,0,110,-1,-1,0
