anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,156,Rock'n'Roll-Juveniles,Final,2,153,FW,10.35,14.4,0.71875,"[-25.0, -25.0, -35.0, -35.0, -50.0, -50.0, -25.0]"
,156,Rock'n'Roll-Juveniles,Final,2,153,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,2,153,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,3,7,DF,1.49,2.3,0.6478260869565218,"[10.0, 11.25, 12.5, 10.0, 7.5, 10.0, 8.75]"
,156,Rock'n'Roll-Juveniles,Final,3,7,CO,1.05,2.0,0.525,"[10.0, 8.0, 10.0, 8.0, 9.0, 7.0, 8.0]"
yes,156,Rock'n'Roll-Juveniles,Final,3,7,FM,2.11,2.0,1.055,"[7.5, 5.0, 7.5, 7.5, 2.5, 2.5, 6.5]"
,156,Rock'n'Roll-Juveniles,Final,3,7,FW,8.39,14.4,0.5826388888888889,"[-25.0, -35.0, -35.0, -35.0, -50.0, -50.0, -35.0]"
,156,Rock'n'Roll-Juveniles,Final,3,7,sm,0.9,2.3,0.391304347826087,"[0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,3,7,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,4,57,DF,1.31,2.3,0.5695652173913044,"[11.25, 11.25, 11.25, 10.0, 11.25, 13.75, 13.75]"
,156,Rock'n'Roll-Juveniles,Final,4,57,CO,1.81,2.0,0.905,"[9.0, 10.0, 9.0, 7.0, 12.0, 12.0, 12.0]"
,156,Rock'n'Roll-Juveniles,Final,4,57,FM,1.85,2.0,0.925,"[8.5, 6.5, 7.5, 6.5, 2.5, 5.0, 7.5]"
yes,156,Rock'n'Roll-Juveniles,Final,4,57,FW,17.41,14.4,1.2090277777777778,"[-25.0, -35.0, -25.0, -50.0, -75.0, -50.0, -25.0]"
,156,Rock'n'Roll-Juveniles,Final,4,57,sm,1.28,2.3,0.5565217391304348,"[-2.0, -2.0, -2.0, 0.0, -4.0, -2.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,4,57,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,5,27,DF,1.04,2.3,0.4521739130434783,"[11.25, 13.75, 11.25, 12.5, 13.75, 11.25, 12.5]"
,156,Rock'n'Roll-Juveniles,Final,5,27,CO,1.41,2.0,0.705,"[8.0, 11.0, 12.0, 8.0, 11.0, 10.0, 10.0]"
,156,Rock'n'Roll-Juveniles,Final,5,27,FM,0.7,2.0,0.35,"[7.5, 7.5, 6.5, 8.5, 7.5, 6.5, 6.5]"
,156,Rock'n'Roll-Juveniles,Final,5,27,FW,9.53,14.4,0.6618055555555555,"[-25.0, -35.0, -25.0, -35.0, -50.0, -50.0, -35.0]"
,156,Rock'n'Roll-Juveniles,Final,5,27,sm,0.99,2.3,0.43043478260869567,"[0.0, -2.0, -2.0, 0.0, -2.0, -2.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,5,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,6,235,DF,1.99,2.3,0.8652173913043479,"[17.5, 13.75, 15.0, 18.75, 16.25, 20.0, 16.25]"
,156,Rock'n'Roll-Juveniles,Final,6,235,CO,1.28,2.0,0.64,"[14.0, 11.0, 12.0, 14.0, 14.0, 15.0, 13.0]"
,156,Rock'n'Roll-Juveniles,Final,6,235,FM,0.56,2.0,0.28,"[9.5, 8.5, 9.0, 10.0, 8.5, 8.5, 8.5]"
,156,Rock'n'Roll-Juveniles,Final,6,235,FW,4.52,14.4,0.31388888888888883,"[-5.0, -15.0, -15.0, -5.0, -15.0, -15.0, -15.0]"
,156,Rock'n'Roll-Juveniles,Final,6,235,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juveniles,Final,6,235,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,1,150,DF,1.46,2.3,0.6347826086956522,"[9.0, 9.0, 8.0, 7.0, 12.0, 8.0, 9.0]"
,156,Rock'n'Roll-Juniors,Final,1,150,CO,1.67,2.0,0.835,"[8.0, 9.0, 10.0, 5.0, 9.0, 10.0, 7.0]"
,156,Rock'n'Roll-Juniors,Final,1,150,FM,1.71,2.0,0.855,"[5.0, 5.0, 6.5, 2.5, 2.5, 2.5, 6.5]"
,156,Rock'n'Roll-Juniors,Final,1,150,FW,8.33,14.4,0.5784722222222222,"[-15.0, -25.0, -15.0, -25.0, -35.0, -35.0, -35.0]"
,156,Rock'n'Roll-Juniors,Final,1,150,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,1,150,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,2,491,DF,1.03,2.3,0.44782608695652176,"[16.0, 14.0, 14.0, 15.0, 13.0, 16.0, 15.0]"
,156,Rock'n'Roll-Juniors,Final,2,491,CO,0.99,2.0,0.495,"[15.0, 16.0, 14.0, 15.0, 15.0, 17.0, 14.0]"
,156,Rock'n'Roll-Juniors,Final,2,491,FM,0.32,2.0,0.16,"[9.5, 9.0, 9.0, 9.5, 8.5, 9.0, 9.0]"
,156,Rock'n'Roll-Juniors,Final,2,491,FW,3.64,14.4,0.25277777777777777,"[0.0, -10.0, -10.0, -5.0, -10.0, -10.0, -10.0]"
,156,Rock'n'Roll-Juniors,Final,2,491,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,2,491,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,3,78,DF,1.58,2.3,0.6869565217391305,"[15.0, 12.0, 12.0, 15.0, 11.0, 15.0, 13.0]"
,156,Rock'n'Roll-Juniors,Final,3,78,CO,1.28,2.0,0.64,"[12.0, 12.0, 11.0, 14.0, 13.0, 15.0, 12.0]"
,156,Rock'n'Roll-Juniors,Final,3,78,FM,0.32,2.0,0.16,"[9.5, 9.0, 9.0, 9.0, 8.5, 8.5, 9.0]"
,156,Rock'n'Roll-Juniors,Final,3,78,FW,3.5,14.4,0.24305555555555555,"[-5.0, -10.0, -15.0, -10.0, -15.0, -15.0, -10.0]"
,156,Rock'n'Roll-Juniors,Final,3,78,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,3,78,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,4,149,DF,1.29,2.3,0.5608695652173914,"[9.0, 11.0, 11.0, 11.0, 12.0, 11.0, 8.0]"
,156,Rock'n'Roll-Juniors,Final,4,149,CO,1.46,2.0,0.73,"[8.0, 12.0, 11.0, 11.0, 10.0, 9.0, 8.0]"
,156,Rock'n'Roll-Juniors,Final,4,149,FM,1.35,2.0,0.675,"[7.5, 8.5, 9.0, 9.0, 5.0, 6.5, 7.5]"
,156,Rock'n'Roll-Juniors,Final,4,149,FW,12.82,14.4,0.8902777777777777,"[-25.0, -15.0, -10.0, -15.0, -50.0, -35.0, -25.0]"
,156,Rock'n'Roll-Juniors,Final,4,149,sm,1.51,2.3,0.6565217391304349,"[-2.0, 0.0, 0.0, -2.0, -4.0, -4.0, -2.0]"
,156,Rock'n'Roll-Juniors,Final,4,149,bm,4.52,8.0,0.565,"[-10.0, -10.0, -10.0, 0.0, -10.0, -10.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,5,494,DF,1.55,2.3,0.673913043478261,"[13.0, 12.0, 12.0, 16.0, 12.0, 15.0, 12.0]"
,156,Rock'n'Roll-Juniors,Final,5,494,CO,1.46,2.0,0.73,"[11.0, 10.0, 12.0, 15.0, 13.0, 12.0, 12.0]"
,156,Rock'n'Roll-Juniors,Final,5,494,FM,0.46,2.0,0.23,"[8.5, 9.0, 9.0, 10.0, 8.5, 9.0, 9.0]"
,156,Rock'n'Roll-Juniors,Final,5,494,FW,3.19,14.4,0.22152777777777777,"[-10.0, -15.0, -10.0, -5.0, -15.0, -10.0, -10.0]"
,156,Rock'n'Roll-Juniors,Final,5,494,sm,1.67,2.3,0.7260869565217392,"[0.0, -2.0, 0.0, -2.0, -4.0, -4.0, 0.0]"
,156,Rock'n'Roll-Juniors,Final,5,494,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,1,102,DF,1.12,2.3,0.4869565217391305,"[7.0, 9.0, 7.0, 10.0, 8.0, 7.0, 9.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,1,102,CO,1.49,2.0,0.745,"[3.75, 7.5, 7.5, 8.25, 5.25, 6.75, 5.25]"
,156,Rock'n'Roll-Small Formation Juniors,Final,1,102,FM,1.84,2.0,0.92,"[6.0, 9.0, 7.0, 11.0, 7.0, 5.0, 7.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,1,102,FW,9.95,14.4,0.6909722222222222,"[-35.0, -35.0, -35.0, -15.0, -50.0, -35.0, -25.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,1,102,sm,2.1,2.3,0.9130434782608696,"[0.0, 0.0, 0.0, 0.0, -6.0, -2.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,1,102,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,2,158,DF,1.46,2.3,0.6347826086956522,"[7.0, 9.0, 7.0, 8.0, 8.0, 4.0, 7.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,2,158,CO,1.19,2.0,0.595,"[6.75, 6.0, 7.5, 6.75, 8.25, 4.5, 5.25]"
,156,Rock'n'Roll-Small Formation Juniors,Final,2,158,FM,1.36,2.0,0.68,"[6.0, 8.0, 6.0, 6.0, 9.0, 5.0, 8.0]"
yes,156,Rock'n'Roll-Small Formation Juniors,Final,2,158,FW,15.29,14.4,1.0618055555555554,"[-25.0, -35.0, -50.0, -35.0, -75.0, -50.0, -35.0]"
yes,156,Rock'n'Roll-Small Formation Juniors,Final,2,158,sm,2.56,2.3,1.1130434782608696,"[-2.0, -6.0, -4.0, -6.0, -8.0, -6.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,2,158,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,3,174,DF,1.98,2.3,0.8608695652173913,"[7.0, 9.0, 11.0, 7.0, 10.0, 12.0, 12.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,3,174,CO,1.04,2.0,0.52,"[6.0, 8.25, 9.0, 6.75, 7.5, 7.5, 9.0]"
yes,156,Rock'n'Roll-Small Formation Juniors,Final,3,174,FM,2.32,2.0,1.16,"[6.0, 10.0, 9.0, 4.0, 11.0, 10.0, 9.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,3,174,FW,4.52,14.4,0.31388888888888883,"[-35.0, -35.0, -25.0, -35.0, -35.0, -35.0, -25.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,3,174,sm,1.46,2.3,0.6347826086956522,"[-4.0, -2.0, -2.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,3,174,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,4,177,DF,0.83,2.3,0.36086956521739133,"[6.0, 6.0, 7.0, 5.0, 7.0, 5.0, 7.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,4,177,CO,0.93,2.0,0.465,"[3.0, 5.25, 5.25, 3.0, 5.25, 4.5, 4.5]"
,156,Rock'n'Roll-Small Formation Juniors,Final,4,177,FM,0.9,2.0,0.45,"[5.0, 6.0, 7.0, 4.0, 6.0, 5.0, 6.0]"
yes,156,Rock'n'Roll-Small Formation Juniors,Final,4,177,FW,16.57,14.4,1.1506944444444445,"[-35.0, -50.0, -50.0, -35.0, -75.0, -75.0, -35.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,4,177,sm,1.81,2.3,0.7869565217391306,"[-2.0, -4.0, -2.0, -2.0, -6.0, -4.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,4,177,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,5,115,DF,1.18,2.3,0.5130434782608696,"[7.0, 10.0, 9.0, 9.0, 10.0, 10.0, 11.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,5,115,CO,1.04,2.0,0.52,"[6.0, 7.5, 9.0, 6.0, 7.5, 6.75, 8.25]"
,156,Rock'n'Roll-Small Formation Juniors,Final,5,115,FM,1.88,2.0,0.94,"[7.0, 12.0, 8.0, 8.0, 12.0, 8.0, 9.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,5,115,FW,10.93,14.4,0.7590277777777777,"[-35.0, -25.0, -25.0, -25.0, -50.0, -50.0, -25.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,5,115,sm,2.1,2.3,0.9130434782608696,"[-2.0, -2.0, -6.0, -2.0, -6.0, -2.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,5,115,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,6,133,DF,1.75,2.3,0.7608695652173914,"[7.0, 9.0, 8.0, 5.0, 9.0, 11.0, 9.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,6,133,CO,1.78,2.0,0.89,"[4.5, 6.75, 7.5, 3.75, 9.0, 8.25, 6.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,6,133,FM,1.76,2.0,0.88,"[6.0, 8.0, 9.0, 5.0, 9.0, 10.0, 6.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,6,133,FW,9.53,14.4,0.6618055555555555,"[-25.0, -35.0, -35.0, -35.0, -50.0, -50.0, -25.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,6,133,sm,0.9,2.3,0.391304347826087,"[0.0, 0.0, 0.0, 0.0, -2.0, -2.0, 0.0]"
,156,Rock'n'Roll-Small Formation Juniors,Final,6,133,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,1,35,DF,1.12,2.3,0.4869565217391305,"[7.0, 8.0, 8.0, 6.0, 8.0, 8.0, 5.0]"
,156,Rock'n'Roll-Small Formation,Final,1,35,CO,1.18,2.0,0.59,"[4.5, 6.75, 6.75, 6.0, 7.5, 4.5, 4.5]"
,156,Rock'n'Roll-Small Formation,Final,1,35,FM,1.25,2.0,0.625,"[6.0, 7.0, 9.0, 7.0, 8.0, 5.0, 6.0]"
,156,Rock'n'Roll-Small Formation,Final,1,35,FW,9.42,14.4,0.6541666666666667,"[-25.0, -50.0, -50.0, -50.0, -50.0, -50.0, -35.0]"
,156,Rock'n'Roll-Small Formation,Final,1,35,sm,1.07,2.3,0.4652173913043479,"[-2.0, -2.0, -4.0, 0.0, -2.0, -2.0, -2.0]"
,156,Rock'n'Roll-Small Formation,Final,1,35,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,2,180,DF,1.76,2.3,0.7652173913043478,"[6.0, 10.0, 9.0, 11.0, 12.0, 9.0, 9.0]"
,156,Rock'n'Roll-Small Formation,Final,2,180,CO,1.27,2.0,0.635,"[5.25, 7.5, 8.25, 9.0, 9.0, 6.75, 6.75]"
,156,Rock'n'Roll-Small Formation,Final,2,180,FM,1.58,2.0,0.79,"[6.0, 9.0, 9.0, 10.0, 11.0, 9.0, 7.0]"
,156,Rock'n'Roll-Small Formation,Final,2,180,FW,6.39,14.4,0.44375,"[-25.0, -25.0, -25.0, -15.0, -35.0, -35.0, -25.0]"
,156,Rock'n'Roll-Small Formation,Final,2,180,sm,1.46,2.3,0.6347826086956522,"[-4.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0]"
,156,Rock'n'Roll-Small Formation,Final,2,180,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,3,31,DF,1.39,2.3,0.6043478260869565,"[11.0, 13.0, 13.0, 15.0, 12.0, 15.0, 14.0]"
,156,Rock'n'Roll-Small Formation,Final,3,31,CO,0.87,2.0,0.435,"[8.25, 10.5, 9.0, 10.5, 9.0, 10.5, 9.0]"
,156,Rock'n'Roll-Small Formation,Final,3,31,FM,1.81,2.0,0.905,"[8.0, 13.0, 12.0, 12.0, 14.0, 13.0, 11.0]"
,156,Rock'n'Roll-Small Formation,Final,3,31,FW,5.62,14.4,0.3902777777777778,"[-15.0, -15.0, -10.0, -5.0, -25.0, -15.0, -15.0]"
,156,Rock'n'Roll-Small Formation,Final,3,31,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,3,31,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,4,390,DF,1.36,2.3,0.5913043478260871,"[6.0, 8.0, 8.0, 5.0, 9.0, 6.0, 6.0]"
yes,156,Rock'n'Roll-Small Formation,Final,4,390,CO,2.17,2.0,1.085,"[4.5, 7.5, 8.25, 3.75, 9.0, 5.25, 3.0]"
yes,156,Rock'n'Roll-Small Formation,Final,4,390,FM,2.44,2.0,1.22,"[6.0, 9.0, 9.0, 6.0, 10.0, 10.0, 3.0]"
yes,156,Rock'n'Roll-Small Formation,Final,4,390,FW,18.21,14.4,1.2645833333333334,"[-35.0, -50.0, -25.0, -50.0, -75.0, -75.0, -35.0]"
yes,156,Rock'n'Roll-Small Formation,Final,4,390,sm,2.39,2.3,1.039130434782609,"[-4.0, -4.0, -4.0, -2.0, -8.0, -6.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,4,390,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,5,33,DF,1.39,2.3,0.6043478260869565,"[8.0, 9.0, 10.0, 11.0, 10.0, 12.0, 8.0]"
,156,Rock'n'Roll-Small Formation,Final,5,33,CO,1.19,2.0,0.595,"[5.25, 6.75, 8.25, 7.5, 7.5, 9.0, 6.0]"
yes,156,Rock'n'Roll-Small Formation,Final,5,33,FM,2.0,2.0,1.0,"[6.0, 8.0, 9.0, 11.0, 12.0, 10.0, 7.0]"
,156,Rock'n'Roll-Small Formation,Final,5,33,FW,8.63,14.4,0.5993055555555556,"[-25.0, -25.0, -10.0, -15.0, -35.0, -35.0, -25.0]"
,156,Rock'n'Roll-Small Formation,Final,5,33,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,5,33,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,6,335,DF,1.55,2.3,0.673913043478261,"[7.0, 8.0, 6.0, 9.0, 9.0, 11.0, 7.0]"
,156,Rock'n'Roll-Small Formation,Final,6,335,CO,1.39,2.0,0.695,"[4.5, 5.25, 7.5, 5.25, 6.75, 8.25, 4.5]"
,156,Rock'n'Roll-Small Formation,Final,6,335,FM,1.51,2.0,0.755,"[6.0, 7.0, 9.0, 7.0, 10.0, 10.0, 7.0]"
,156,Rock'n'Roll-Small Formation,Final,6,335,FW,9.53,14.4,0.6618055555555555,"[-35.0, -50.0, -25.0, -35.0, -50.0, -35.0, -25.0]"
,156,Rock'n'Roll-Small Formation,Final,6,335,sm,1.67,2.3,0.7260869565217392,"[0.0, 0.0, -4.0, -2.0, -4.0, -2.0, 0.0]"
,156,Rock'n'Roll-Small Formation,Final,6,335,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,1,175,DF,1.41,2.3,0.6130434782608696,"[9.0, 9.0, 6.0, 11.0, 9.0, 10.0, 9.0]"
,156,Rock'n'Roll-Formation Juniors,First round,1,175,CO,0.62,2.0,0.31,"[6.75, 7.5, 7.5, 8.25, 8.25, 8.25, 6.75]"
,156,Rock'n'Roll-Formation Juniors,First round,1,175,FM,0.9,2.0,0.45,"[8.0, 9.0, 7.0, 10.0, 9.0, 8.0, 9.0]"
,156,Rock'n'Roll-Formation Juniors,First round,1,175,FW,8.33,14.4,0.5784722222222222,"[-25.0, -35.0, -15.0, -15.0, -35.0, -35.0, -25.0]"
,156,Rock'n'Roll-Formation Juniors,First round,1,175,sm,0.99,2.3,0.43043478260869567,"[-2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,1,175,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,2,67,DF,1.4,2.3,0.6086956521739131,"[9.0, 8.0, 6.0, 6.0, 9.0, 6.0, 9.0]"
,156,Rock'n'Roll-Formation Juniors,First round,2,67,CO,1.2,2.0,0.6,"[5.25, 6.75, 6.0, 4.5, 7.5, 4.5, 7.5]"
,156,Rock'n'Roll-Formation Juniors,First round,2,67,FM,1.58,2.0,0.79,"[7.0, 8.0, 6.0, 7.0, 10.0, 6.0, 10.0]"
,156,Rock'n'Roll-Formation Juniors,First round,2,67,FW,6.78,14.4,0.4708333333333333,"[-25.0, -35.0, -35.0, -35.0, -35.0, -50.0, -35.0]"
,156,Rock'n'Roll-Formation Juniors,First round,2,67,sm,1.51,2.3,0.6565217391304349,"[-2.0, -2.0, -4.0, -2.0, -4.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,2,67,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,3,37,DF,0.73,2.3,0.3173913043478261,"[12.0, 12.0, 12.0, 13.0, 13.0, 14.0, 12.0]"
,156,Rock'n'Roll-Formation Juniors,First round,3,37,CO,0.37,2.0,0.185,"[9.0, 9.75, 9.0, 9.0, 9.75, 9.0, 9.75]"
,156,Rock'n'Roll-Formation Juniors,First round,3,37,FM,1.48,2.0,0.74,"[12.0, 12.0, 8.0, 11.0, 12.0, 13.0, 11.0]"
,156,Rock'n'Roll-Formation Juniors,First round,3,37,FW,4.95,14.4,0.34375,"[-10.0, -15.0, -10.0, -10.0, -25.0, -15.0, -15.0]"
,156,Rock'n'Roll-Formation Juniors,First round,3,37,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,3,37,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,4,313,DF,1.18,2.3,0.5130434782608696,"[6.0, 6.0, 5.0, 3.0, 6.0, 5.0, 7.0]"
,156,Rock'n'Roll-Formation Juniors,First round,4,313,CO,1.18,2.0,0.59,"[3.75, 4.5, 6.0, 3.0, 6.0, 3.0, 3.75]"
,156,Rock'n'Roll-Formation Juniors,First round,4,313,FM,1.07,2.0,0.535,"[6.0, 6.0, 6.0, 3.0, 5.0, 4.0, 5.0]"
,156,Rock'n'Roll-Formation Juniors,First round,4,313,FW,13.89,14.4,0.9645833333333333,"[-35.0, -50.0, -35.0, -35.0, -75.0, -50.0, -35.0]"
yes,156,Rock'n'Roll-Formation Juniors,First round,4,313,sm,3.02,2.3,1.3130434782608698,"[-6.0, -10.0, -6.0, -4.0, -8.0, -8.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,4,313,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,5,144,DF,0.99,2.3,0.43043478260869567,"[10.0, 10.0, 12.0, 9.0, 9.0, 10.0, 11.0]"
,156,Rock'n'Roll-Formation Juniors,First round,5,144,CO,0.87,2.0,0.435,"[6.75, 9.0, 9.0, 7.5, 9.0, 7.5, 7.5]"
,156,Rock'n'Roll-Formation Juniors,First round,5,144,FM,0.88,2.0,0.44,"[9.0, 11.0, 10.0, 8.0, 10.0, 10.0, 10.0]"
,156,Rock'n'Roll-Formation Juniors,First round,5,144,FW,12.16,14.4,0.8444444444444444,"[-15.0, -25.0, -10.0, -15.0, -50.0, -25.0, -25.0]"
,156,Rock'n'Roll-Formation Juniors,First round,5,144,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,5,144,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,6,65,DF,1.03,2.3,0.44782608695652176,"[11.0, 10.0, 11.0, 12.0, 10.0, 12.0, 13.0]"
,156,Rock'n'Roll-Formation Juniors,First round,6,65,CO,0.66,2.0,0.33,"[7.5, 7.5, 9.0, 9.0, 9.0, 9.0, 8.25]"
,156,Rock'n'Roll-Formation Juniors,First round,6,65,FM,0.76,2.0,0.38,"[11.0, 11.0, 10.0, 12.0, 10.0, 12.0, 11.0]"
,156,Rock'n'Roll-Formation Juniors,First round,6,65,FW,10.69,14.4,0.742361111111111,"[-10.0, -25.0, -10.0, -10.0, -35.0, -35.0, -15.0]"
,156,Rock'n'Roll-Formation Juniors,First round,6,65,sm,0.7,2.3,0.30434782608695654,"[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,6,65,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,156,Rock'n'Roll-Formation Juniors,First round,7,303,DF,0.99,2.3,0.43043478260869567,"[8.0, 9.0, 8.0, 7.0, 8.0, 6.0, 9.0]"
,156,Rock'n'Roll-Formation Juniors,First round,7,303,CO,0.93,2.0,0.465,"[4.5, 6.75, 7.5, 6.0, 6.75, 5.25, 6.0]"
,156,Rock'n'Roll-Formation Juniors,First round,7,303,FM,1.05,2.0,0.525,"[6.0, 9.0, 8.0, 8.0, 8.0, 6.0, 8.0]"
