anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,151,Rock'n'Roll-Beginners,Final,2,131,sm,0.7,2.3,0.30434782608695654,"[0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,2,131,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,3,27,DF,1.6,2.3,0.6956521739130436,"[12.5, 11.25, 11.25, 15.0, 10.0, 13.75, 11.25]"
,151,Rock'n'Roll-Beginners,Final,3,27,CO,1.93,2.0,0.965,"[9.0, 9.0, 7.0, 11.0, 6.0, 12.0, 9.0]"
,151,Rock'n'Roll-Beginners,Final,3,27,FM,0.76,2.0,0.38,"[7.5, 6.5, 8.5, 7.5, 6.5, 7.5, 8.5]"
,151,Rock'n'Roll-Beginners,Final,3,27,FW,3.5,14.4,0.24305555555555555,"[-35.0, -25.0, -25.0, -25.0, -25.0, -25.0, -25.0]"
,151,Rock'n'Roll-Beginners,Final,3,27,sm,0.99,2.3,0.43043478260869567,"[0.0, -2.0, 0.0, -2.0, -2.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,3,27,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,151,Rock'n'Roll-Beginners,Final,4,62,DF,3.09,2.3,1.3434782608695652,"[12.5, 11.25, 8.75, 15.0, 13.75, 11.25, 5.0]"
yes,151,Rock'n'Roll-Beginners,Final,4,62,CO,2.96,2.0,1.48,"[9.0, 8.0, 7.0, 13.0, 11.0, 10.0, 3.0]"
,151,Rock'n'Roll-Beginners,Final,4,62,FM,1.04,2.0,0.52,"[7.5, 6.5, 7.5, 8.5, 7.5, 6.5, 5.0]"
,151,Rock'n'Roll-Beginners,Final,4,62,FW,10.25,14.4,0.7118055555555556,"[-35.0, -35.0, -25.0, -15.0, -25.0, -35.0, -50.0]"
,151,Rock'n'Roll-Beginners,Final,4,62,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,151,Rock'n'Roll-Beginners,Final,4,62,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,151,Rock'n'Roll-Beginners,Final,5,57,DF,2.59,2.3,1.126086956521739,"[12.5, 13.75, 10.0, 15.0, 15.0, 13.75, 7.5]"
yes,151,Rock'n'Roll-Beginners,Final,5,57,CO,2.19,2.0,1.095,"[9.0, 12.0, 6.0, 12.0, 11.0, 10.0, 7.0]"
,151,Rock'n'Roll-Beginners,Final,5,57,FM,1.25,2.0,0.625,"[7.5, 7.5, 7.5, 6.5, 8.5, 5.0, 5.0]"
