anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,148,Rock'n'Roll-Formation,Final,4,77,FM,1.02,2.0,0.51,"[10.0, 11.0, 11.0, 12.0, 9.0]"
,148,Rock'n'Roll-Formation,Final,4,77,FW,8.94,12.0,0.745,"[-25.0, -15.0, -35.0, -15.0, -35.0]"
,148,Rock'n'Roll-Formation,Final,4,77,sm,0.8,2.3,0.3478260869565218,"[0.0, -2.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Formation,Final,4,77,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Formation,Final,5,208,DF,0.75,2.0,0.375,"[12.0, 13.0, 12.0, 14.0, 13.0]"
,148,Rock'n'Roll-Formation,Final,5,208,CO,0.73,2.0,0.365,"[11.25, 9.75, 9.0, 9.75, 9.75]"
,148,Rock'n'Roll-Formation,Final,5,208,FM,1.26,2.0,0.63,"[12.0, 12.0, 10.0, 14.0, 12.0]"
,148,Rock'n'Roll-Formation,Final,5,208,FW,2.0,12.0,0.16666666666666666,"[-15.0, -10.0, -15.0, -15.0, -15.0]"
,148,Rock'n'Roll-Formation,Final,5,208,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Formation,Final,5,208,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,DF,1.18,2.0,0.59,"[6.25, 3.75, 6.25]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,CO,0.94,2.0,0.47,"[5.0, 7.0, 7.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,FM,0.0,2.0,0.0,"[2.5, 2.5, 2.5]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,FW,6.24,12.0,0.52,"[-15.0, -10.0, -25.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, -2.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,148,Rock'n'Roll-Main Class Start,Final,2,142,DF,2.12,2.0,1.06,"[11.25, 6.25, 10.0]"
,148,Rock'n'Roll-Main Class Start,Final,2,142,CO,1.25,2.0,0.625,"[8.0, 9.0, 11.0]"
,148,Rock'n'Roll-Main Class Start,Final,2,142,FM,0.71,2.0,0.355,"[6.5, 6.5, 5.0]"
,148,Rock'n'Roll-Main Class Start,Final,2,142,FW,10.27,12.0,0.8558333333333333,"[-25.0, -35.0, -50.0]"
,148,Rock'n'Roll-Main Class Start,Final,2,142,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, -2.0]"
,148,Rock'n'Roll-Main Class Start,Final,2,142,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Start,Final,3,176,DF,1.56,2.0,0.78,"[10.0, 6.25, 8.75]"
,148,Rock'n'Roll-Main Class Start,Final,3,176,CO,0.82,2.0,0.41,"[7.0, 6.0, 8.0]"
,148,Rock'n'Roll-Main Class Start,Final,3,176,FM,0.82,2.0,0.41,"[7.5, 6.5, 8.5]"
,148,Rock'n'Roll-Main Class Start,Final,3,176,FW,9.43,12.0,0.7858333333333333,"[-15.0, -35.0, -35.0]"
,148,Rock'n'Roll-Main Class Start,Final,3,176,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Start,Final,3,176,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,148,Rock'n'Roll-Main Class Start,Final,4,28,DF,2.36,2.0,1.18,"[12.5, 7.5, 7.5]"
,148,Rock'n'Roll-Main Class Start,Final,4,28,CO,0.94,2.0,0.47,"[9.0, 9.0, 7.0]"
,148,Rock'n'Roll-Main Class Start,Final,4,28,FM,1.18,2.0,0.59,"[7.5, 5.0, 5.0]"
,148,Rock'n'Roll-Main Class Start,Final,4,28,FW,9.43,12.0,0.7858333333333333,"[-15.0, -35.0, -15.0]"
,148,Rock'n'Roll-Main Class Start,Final,4,28,sm,0.94,2.3,0.40869565217391307,"[-4.0, -2.0, -2.0]"
,148,Rock'n'Roll-Main Class Start,Final,4,28,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Start,Final,5,236,DF,1.77,2.0,0.885,"[10.0, 6.25, 10.0]"
,148,Rock'n'Roll-Main Class Start,Final,5,236,CO,1.41,2.0,0.705,"[8.0, 11.0, 11.0]"
,148,Rock'n'Roll-Main Class Start,Final,5,236,FM,0.47,2.0,0.235,"[7.5, 7.5, 8.5]"
,148,Rock'n'Roll-Main Class Start,Final,5,236,FW,0.0,12.0,0.0,"[-35.0, -35.0, -35.0]"
,148,Rock'n'Roll-Main Class Start,Final,5,236,sm,0.94,2.3,0.40869565217391307,"[0.0, -2.0, -2.0]"
,148,Rock'n'Roll-Main Class Start,Final,5,236,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,362,DF,1.56,2.0,0.78,"[12.5, 16.25, 13.75]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,362,CO,1.89,2.0,0.945,"[10.0, 14.0, 10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,362,FM,0.71,2.0,0.355,"[8.5, 10.0, 8.5]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,362,FW,4.71,12.0,0.3925,"[-25.0, -15.0, -15.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,362,sm,0.94,2.3,0.40869565217391307,"[0.0, 0.0, -2.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,362,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,300,DF,1.02,2.0,0.51,"[8.75, 10.0, 11.25]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,300,CO,1.25,2.0,0.625,"[8.0, 7.0, 10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,300,FM,0.71,2.0,0.355,"[6.5, 5.0, 5.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,300,FW,4.71,12.0,0.3925,"[-25.0, -35.0, -35.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,300,sm,0.94,2.3,0.40869565217391307,"[0.0, 0.0, -2.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,1,300,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,148,Rock'n'Roll-Main Class Contact Style,First round,2,148,DF,2.36,2.0,1.18,"[11.25, 6.25, 11.25]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,148,CO,1.7,2.0,0.85,"[7.0, 6.0, 10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,148,FM,0.0,2.0,0.0,"[6.5, 6.5, 6.5]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,148,FW,4.71,12.0,0.3925,"[-25.0, -15.0, -15.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,148,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,148,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,172,DF,1.56,2.0,0.78,"[11.25, 7.5, 10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,172,CO,1.25,2.0,0.625,"[8.0, 6.0, 9.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,172,FM,0.47,2.0,0.235,"[7.5, 6.5, 7.5]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,172,FW,9.43,12.0,0.7858333333333333,"[-15.0, -35.0, -15.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,172,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,2,172,bm,4.71,8.0,0.58875,"[0.0, 0.0, -10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,181,DF,1.56,2.0,0.78,"[11.25, 7.5, 10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,181,CO,0.47,2.0,0.235,"[8.0, 9.0, 9.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,181,FM,1.18,2.0,0.59,"[7.5, 5.0, 5.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,181,FW,11.79,12.0,0.9824999999999999,"[-25.0, -50.0, -50.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,181,sm,0.94,2.3,0.40869565217391307,"[0.0, 0.0, -2.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,181,bm,4.71,8.0,0.58875,"[0.0, 0.0, -10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,224,DF,0.59,2.0,0.295,"[13.75, 13.75, 15.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,224,CO,1.89,2.0,0.945,"[10.0, 10.0, 14.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,224,FM,0.0,2.0,0.0,"[9.0, 9.0, 9.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,224,FW,2.36,12.0,0.19666666666666666,"[-15.0, -15.0, -10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,224,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,3,224,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,4,363,DF,1.02,2.0,0.51,"[12.5, 13.75, 15.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,4,363,CO,1.25,2.0,0.625,"[9.0, 12.0, 10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,4,363,FM,0.85,2.0,0.425,"[9.0, 9.5, 7.5]"
,148,Rock'n'Roll-Main Class Contact Style,First round,4,363,FW,2.36,12.0,0.19666666666666666,"[-15.0, -15.0, -10.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,4,363,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,First round,4,363,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,DF,1.14,2.0,0.57,"[8.125, 8.75, 8.125, 5.625, 6.25, 8.125]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,CO,0.37,2.0,0.185,"[6.5, 7.0, 7.0, 7.0, 6.0, 6.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,FM,0.28,2.0,0.14,"[5.0, 4.5, 5.0, 4.75, 4.5, 4.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,FW,1.86,12.0,0.155,"[-55.0, -52.5, -57.5, -57.5, -57.5, -55.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,DF,0.47,2.0,0.235,"[6.25, 6.25, 5.625, 6.25, 5.625, 5.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,CO,0.67,2.0,0.335,"[6.0, 5.0, 6.0, 6.5, 4.5, 5.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,FM,0.19,2.0,0.095,"[3.75, 3.25, 3.75, 3.75, 3.75, 3.75]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,FW,1.86,12.0,0.155,"[-57.5, -57.5, -57.5, -57.5, -62.5, -57.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,DF,0.67,2.0,0.335,"[8.125, 8.125, 6.875, 8.75, 8.75, 7.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,CO,0.87,2.0,0.435,"[6.5, 7.0, 5.5, 8.0, 6.5, 5.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,FM,0.19,2.0,0.095,"[4.75, 4.75, 4.5, 4.75, 4.75, 4.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,FW,2.04,12.0,0.17,"[-55.0, -52.5, -55.0, -57.5, -52.5, -57.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,362,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,DF,0.72,2.0,0.36,"[6.25, 5.625, 6.25, 4.375, 6.25, 5.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,CO,0.61,2.0,0.305,"[6.0, 4.5, 6.0, 6.0, 5.0, 5.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,FM,0.55,2.0,0.275,"[3.75, 3.75, 4.25, 3.25, 3.25, 2.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,FW,1.86,12.0,0.155,"[-62.5, -62.5, -62.5, -67.5, -62.5, -62.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,181,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,363,DF,0.69,2.0,0.345,"[8.125, 7.5, 7.5, 6.25, 6.25, 6.875]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,363,CO,0.58,2.0,0.29,"[6.5, 6.5, 6.0, 6.5, 5.0, 5.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,363,FM,0.42,2.0,0.21,"[4.75, 4.5, 4.75, 4.5, 3.75, 3.75]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,363,FW,3.66,12.0,0.305,"[-55.0, -52.5, -57.5, -62.5, -57.5, -62.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,363,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,363,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,300,DF,0.79,2.0,0.395,"[5.625, 5.625, 6.25, 5.0, 5.625, 3.75]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,300,CO,0.61,2.0,0.305,"[5.0, 5.0, 6.5, 6.0, 5.0, 5.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,300,FM,0.19,2.0,0.095,"[3.25, 3.25, 3.75, 3.25, 3.25, 3.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,300,FW,2.5,12.0,0.20833333333333334,"[-62.5, -67.5, -62.5, -67.5, -62.5, -67.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,300,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,300,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,363,DF,0.29,2.0,0.145,"[6.25, 5.625, 6.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,363,CO,0.47,2.0,0.235,"[6.0, 5.0, 6.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,363,FM,0.2,2.0,0.1,"[4.75, 4.5, 4.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,363,FW,1.18,12.0,0.09833333333333333,"[-55.0, -57.5, -55.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,363,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,363,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,181,DF,0.78,2.0,0.39,"[5.625, 4.375, 3.75]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,181,CO,0.24,2.0,0.12,"[4.5, 4.5, 4.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,181,FM,0.82,2.0,0.41,"[3.25, 2.5, 1.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,181,FW,8.25,12.0,0.6875,"[-67.5, -87.5, -75.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,181,sm,0.94,2.3,0.40869565217391307,"[0.0, 0.0, -2.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,181,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,224,DF,0.29,2.0,0.145,"[6.25, 6.875, 6.875]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,224,CO,0.41,2.0,0.205,"[5.0, 4.5, 5.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,224,FM,0.24,2.0,0.12,"[4.75, 4.75, 4.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,224,FW,1.18,12.0,0.09833333333333333,"[-57.5, -55.0, -55.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,224,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,224,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,300,DF,0.51,2.0,0.255,"[4.375, 3.125, 3.75]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,300,CO,0.71,2.0,0.355,"[4.0, 2.5, 4.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,300,FM,0.59,2.0,0.295,"[2.5, 2.5, 1.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,300,FW,2.36,12.0,0.19666666666666666,"[-62.5, -67.5, -67.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,300,sm,0.94,2.3,0.40869565217391307,"[0.0, -2.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,300,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,148,DF,0.29,2.0,0.145,"[1.25, 1.875, 1.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,148,CO,1.03,2.0,0.515,"[0.0, 2.5, 1.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,148,FM,1.9,2.0,0.95,"[4.25, 3.75, 0.0]"
yes,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,148,FW,19.69,12.0,1.6408333333333334,"[-62.5, -55.0, -100.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,148,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
yes,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,148,bm,9.43,8.0,1.17875,"[-30.0, -30.0, -10.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,362,DF,0.59,2.0,0.295,"[6.875, 8.125, 6.875]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,362,CO,0.41,2.0,0.205,"[5.5, 6.0, 5.0]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,362,FM,0.77,2.0,0.385,"[4.75, 5.0, 3.25]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,362,FW,0.0,12.0,0.0,"[-57.5, -57.5, -57.5]"
,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,362,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
yes,148,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,362,bm,8.16,8.0,1.02,"[-30.0, -40.0, -20.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,DF,0.56,2.0,0.28,"[6.875, 8.125, 6.25, 6.875, 6.875, 6.875]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,CO,0.98,2.0,0.49,"[4.5, 6.0, 5.0, 7.5, 6.5, 6.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,FM,0.46,2.0,0.23,"[4.5, 4.5, 3.75, 4.25, 3.75, 3.25]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,FW,1.72,12.0,0.14333333333333334,"[-57.5, -55.0, -57.5, -52.5, -55.0, -55.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,DF,0.98,2.0,0.49,"[8.75, 9.375, 6.25, 8.125, 8.125, 7.5]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,CO,1.06,2.0,0.53,"[7.5, 8.0, 5.0, 7.5, 8.0, 6.5]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,FM,0.17,2.0,0.085,"[4.5, 4.5, 4.5, 4.75, 4.75, 4.25]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,FW,2.04,12.0,0.17,"[-52.5, -52.5, -57.5, -57.5, -55.0, -55.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,90,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,86,DF,0.43,2.0,0.215,"[6.25, 6.875, 5.625, 6.875, 6.25, 6.25]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,86,CO,0.82,2.0,0.41,"[5.0, 6.0, 4.5, 7.0, 5.0, 5.5]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,86,FM,0.34,2.0,0.17,"[3.75, 4.25, 3.75, 4.25, 3.25, 3.75]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,86,FW,4.49,12.0,0.3741666666666667,"[-67.5, -57.5, -67.5, -62.5, -67.5, -57.5]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,86,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,86,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,DF,2.62,2.0,1.31,"[7.5, 5.625, 1.25]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,CO,1.93,2.0,0.965,"[5.5, 4.5, 1.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,FM,0.31,2.0,0.155,"[4.5, 4.25, 3.75]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,FW,1.18,12.0,0.09833333333333333,"[-55.0, -57.5, -57.5]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
yes,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,bm,12.47,8.0,1.55875,"[0.0, -30.0, -10.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,DF,0.78,2.0,0.39,"[6.875, 5.625, 5.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,CO,0.62,2.0,0.31,"[5.5, 4.5, 4.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,FM,0.24,2.0,0.12,"[3.75, 3.25, 3.75]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,FW,5.89,12.0,0.4908333333333333,"[-62.5, -62.5, -75.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,86,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,90,DF,0.59,2.0,0.295,"[8.75, 7.5, 7.5]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,90,CO,0.41,2.0,0.205,"[5.5, 6.5, 6.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,90,FM,0.12,2.0,0.06,"[4.5, 4.5, 4.25]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,90,FW,2.36,12.0,0.19666666666666666,"[-52.5, -57.5, -57.5]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,90,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,90,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,Acro 1,2.36,12.0,0.19666666666666666,"[-5.0, -10.0, -10.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,Acro 2,4.08,12.0,0.34,"[-5.0, -15.0, -10.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,Acro 3,6.24,12.0,0.52,"[-10.0, -25.0, -15.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,Acro 4,6.24,12.0,0.52,"[-10.0, -15.0, 0.0]"
,148,Rock'n'Roll-Main Class Start,Final,1,223,Acro 5,7.07,12.0,0.5891666666666667,"[-10.0, -25.0, -25.0]"
