anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock 'n' Roll-Juveniles,Semi Final,4,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Semi Final,4,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,1,494,DF,4.11,2.0,"[16.25, 17.5, 12.5, 16.25, 25.0]"
,Rock 'n' Roll-Juveniles,Final,1,494,CO,1.79,2.0,"[14.0, 14.0, 10.0, 12.0, 15.0]"
,Rock 'n' Roll-Juveniles,Final,1,494,FM,0.4,1.6,"[8.5, 9.5, 8.5, 9.0, 8.5]"
,Rock 'n' Roll-Juveniles,Final,1,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,1,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,2,78,DF,2.89,2.0,"[11.25, 20.0, 13.75, 15.0, 16.25]"
,Rock 'n' Roll-Juveniles,Final,2,78,CO,1.94,2.0,"[11.0, 16.0, 11.0, 14.0, 12.0]"
,Rock 'n' Roll-Juveniles,Final,2,78,FM,0.49,1.6,"[7.5, 8.5, 7.5, 8.5, 7.5]"
,Rock 'n' Roll-Juveniles,Final,2,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,2,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,3,430,DF,3.02,2.0,"[11.25, 17.5, 13.75, 15.0, 20.0]"
,Rock 'n' Roll-Juveniles,Final,3,430,CO,1.33,2.0,"[12.0, 15.0, 11.0, 13.0, 13.0]"
,Rock 'n' Roll-Juveniles,Final,3,430,FM,0.49,1.6,"[8.5, 9.0, 8.5, 8.5, 7.5]"
,Rock 'n' Roll-Juveniles,Final,3,430,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,3,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,4,118,DF,1.84,2.0,"[10.0, 11.25, 11.25, 10.0, 15.0]"
,Rock 'n' Roll-Juveniles,Final,4,118,CO,0.89,2.0,"[9.0, 10.0, 11.0, 11.0, 9.0]"
,Rock 'n' Roll-Juveniles,Final,4,118,FM,0.73,1.6,"[5.0, 5.0, 6.5, 6.5, 6.5]"
,Rock 'n' Roll-Juveniles,Final,4,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,4,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,5,114,DF,2.18,2.0,"[8.75, 10.0, 10.0, 10.0, 15.0]"
,Rock 'n' Roll-Juveniles,Final,5,114,CO,0.63,2.0,"[9.0, 8.0, 9.0, 10.0, 9.0]"
,Rock 'n' Roll-Juveniles,Final,5,114,FM,1.12,1.6,"[5.0, 5.0, 6.5, 7.5, 7.5]"
,Rock 'n' Roll-Juveniles,Final,5,114,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,5,114,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Juveniles,Final,6,491,DF,2.92,2.0,"[16.25, 21.25, 13.75, 18.75, 21.25]"
,Rock 'n' Roll-Juveniles,Final,6,491,CO,1.94,2.0,"[12.0, 16.0, 11.0, 15.0, 15.0]"
,Rock 'n' Roll-Juveniles,Final,6,491,FM,0.49,1.6,"[8.5, 9.0, 7.5, 8.5, 8.5]"
,Rock 'n' Roll-Juveniles,Final,6,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juveniles,Final,6,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,1,364,DF,1.36,2.0,"[13.0, 12.0, 12.0, 15.0, 11.0]"
,Rock 'n' Roll-Juniors,Final,1,364,CO,1.67,2.0,"[15.0, 11.0, 12.0, 15.0, 12.0]"
,Rock 'n' Roll-Juniors,Final,1,364,FM,0.49,1.6,"[9.0, 7.5, 8.5, 8.5, 8.5]"
,Rock 'n' Roll-Juniors,Final,1,364,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,1,364,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,2,362,DF,1.94,2.0,"[17.0, 12.0, 13.0, 15.0, 12.0]"
yes,Rock 'n' Roll-Juniors,Final,2,362,CO,2.0,2.0,"[17.0, 11.0, 13.0, 15.0, 14.0]"
,Rock 'n' Roll-Juniors,Final,2,362,FM,0.58,1.6,"[10.0, 8.5, 9.0, 8.5, 9.5]"
,Rock 'n' Roll-Juniors,Final,2,362,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,2,362,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Juniors,Final,3,142,DF,0.75,2.0,"[9.0, 9.0, 8.0, 10.0, 10.0]"
,Rock 'n' Roll-Juniors,Final,3,142,CO,0.4,2.0,"[9.0, 9.0, 9.0, 9.0, 10.0]"
,Rock 'n' Roll-Juniors,Final,3,142,FM,1.17,1.6,"[5.0, 7.5, 8.5, 6.5, 6.5]"
yes,Rock 'n' Roll-Juniors,Final,3,142,sm,4.0,2.3,"[-5.0, -15.0, -10.0, -5.0, -5.0]"
yes,Rock 'n' Roll-Juniors,Final,3,142,bm,12.0,3.0,"[0.0, 0.0, 0.0, 0.0, -30.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,DF,1.2,2.0,"[11.0, 9.0, 9.0, 12.0, 11.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,CO,0.37,2.0,"[8.25, 8.25, 8.25, 9.0, 9.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,FM,1.1,1.6,"[10.0, 9.0, 9.0, 12.0, 10.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,1,115,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,133,DF,1.47,2.0,"[7.0, 8.0, 4.0, 5.0, 7.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,133,CO,0.76,2.0,"[6.75, 8.25, 6.75, 6.0, 7.5]"
yes,Rock 'n' Roll-Small Formations Juniors,Final,2,133,FM,1.62,1.6,"[7.0, 10.0, 5.0, 8.0, 7.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,133,sm,0.98,2.3,"[-2.0, -2.0, 0.0, 0.0, -2.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,2,133,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,136,DF,1.41,2.0,"[9.0, 7.0, 6.0, 10.0, 8.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,136,CO,0.6,2.0,"[6.0, 7.5, 7.5, 7.5, 6.75]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,136,FM,1.02,1.6,"[7.0, 8.0, 7.0, 9.0, 6.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,136,sm,0.8,2.3,"[0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,3,136,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,4,158,DF,1.6,2.0,"[6.0, 10.0, 8.0, 10.0, 7.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,4,158,CO,1.02,2.0,"[6.0, 7.5, 6.75, 6.75, 4.5]"
,Rock 'n' Roll-Small Formations Juniors,Final,4,158,FM,1.17,1.6,"[6.0, 8.0, 7.0, 8.0, 5.0]"
yes,Rock 'n' Roll-Small Formations Juniors,Final,4,158,sm,2.94,2.3,"[-8.0, -8.0, -4.0, -2.0, -10.0]"
yes,Rock 'n' Roll-Small Formations Juniors,Final,4,158,bm,8.0,3.0,"[0.0, 0.0, 0.0, 0.0, -20.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,5,102,DF,1.62,2.0,"[10.0, 9.0, 9.0, 13.0, 12.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,5,102,CO,1.02,2.0,"[9.0, 8.25, 8.25, 10.5, 10.5]"
yes,Rock 'n' Roll-Small Formations Juniors,Final,5,102,FM,1.9,1.6,"[9.0, 12.0, 9.0, 14.0, 11.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,5,102,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations Juniors,Final,5,102,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,1,179,DF,1.02,2.0,"[10.0, 8.0, 9.0, 11.0, 10.0]"
,Rock 'n' Roll-Small Formations,Final,1,179,CO,0.76,2.0,"[6.75, 7.5, 7.5, 9.0, 8.25]"
,Rock 'n' Roll-Small Formations,Final,1,179,FM,0.8,1.6,"[9.0, 9.0, 9.0, 11.0, 10.0]"
,Rock 'n' Roll-Small Formations,Final,1,179,sm,1.6,2.3,"[0.0, -4.0, -2.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,1,179,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,2,390,DF,1.36,2.0,"[12.0, 8.0, 9.0, 10.0, 9.0]"
,Rock 'n' Roll-Small Formations,Final,2,390,CO,0.76,2.0,"[6.75, 7.5, 8.25, 6.75, 6.0]"
,Rock 'n' Roll-Small Formations,Final,2,390,FM,1.02,1.6,"[8.0, 9.0, 11.0, 9.0, 10.0]"
,Rock 'n' Roll-Small Formations,Final,2,390,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,2,390,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,DF,0.8,2.0,"[10.0, 10.0, 10.0, 11.0, 12.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,CO,1.45,2.0,"[5.25, 8.25, 7.5, 7.5, 9.75]"
yes,Rock 'n' Roll-Small Formations,Final,3,33,FM,1.72,1.6,"[7.0, 10.0, 11.0, 11.0, 12.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,sm,0.98,2.3,"[-2.0, -2.0, -2.0, 0.0, 0.0]"
,Rock 'n' Roll-Small Formations,Final,3,33,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,1,313,DF,0.75,2.0,"[8.0, 9.0, 7.0, 8.0, 9.0]"
,Rock 'n' Roll-Girl Formations,Final,1,313,CO,0.73,2.0,"[6.75, 6.75, 7.5, 6.75, 5.25]"
,Rock 'n' Roll-Girl Formations,Final,1,313,FM,0.8,1.6,"[8.0, 8.0, 8.0, 8.0, 10.0]"
,Rock 'n' Roll-Girl Formations,Final,1,313,sm,1.79,2.3,"[-6.0, -8.0, -8.0, -4.0, -4.0]"
yes,Rock 'n' Roll-Girl Formations,Final,1,313,bm,4.0,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0]"
,Rock 'n' Roll-Girl Formations,Final,2,310,DF,0.75,2.0,"[8.0, 8.0, 9.0, 9.0, 7.0]"
,Rock 'n' Roll-Girl Formations,Final,2,310,CO,0.76,2.0,"[6.75, 7.5, 8.25, 6.75, 6.0]"
,Rock 'n' Roll-Girl Formations,Final,2,310,FM,0.89,1.6,"[7.0, 8.0, 9.0, 9.0, 7.0]"
yes,Rock 'n' Roll-Girl Formations,Final,2,310,sm,2.33,2.3,"[-10.0, -6.0, -4.0, -8.0, -10.0]"
yes,Rock 'n' Roll-Girl Formations,Final,2,310,bm,11.66,3.0,"[0.0, 0.0, -10.0, 0.0, -30.0]"
yes,Rock 'n' Roll-Girl Formations,Final,3,67,DF,2.04,2.0,"[6.0, 10.0, 8.0, 12.0, 10.0]"
,Rock 'n' Roll-Girl Formations,Final,3,67,CO,1.06,2.0,"[6.0, 8.25, 7.5, 9.0, 6.75]"
yes,Rock 'n' Roll-Girl Formations,Final,3,67,FM,2.48,1.6,"[5.0, 10.0, 8.0, 12.0, 11.0]"
yes,Rock 'n' Roll-Girl Formations,Final,3,67,sm,2.71,2.3,"[-6.0, 0.0, -6.0, 0.0, -4.0]"
,Rock 'n' Roll-Girl Formations,Final,3,67,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,DF,1.96,2.0,"[10.0, 10.0, 8.0, 14.0, 11.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,CO,1.1,2.0,"[8.25, 9.0, 9.0, 11.25, 8.25]"
yes,Rock 'n' Roll-Girl Formations,Final,4,144,FM,1.9,1.6,"[9.0, 9.0, 11.0, 14.0, 12.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,sm,0.8,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock 'n' Roll-Girl Formations,Final,4,144,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Girl Formations,Final,5,37,DF,2.1,2.0,"[12.0, 11.0, 12.0, 17.0, 13.0]"
,Rock 'n' Roll-Girl Formations,Final,5,37,CO,1.2,2.0,"[9.75, 9.0, 8.25, 11.25, 11.25]"
,Rock 'n' Roll-Girl Formations,Final,5,37,FM,1.5,1.6,"[11.0, 12.0, 11.0, 15.0, 13.0]"
,Rock 'n' Roll-Girl Formations,Final,5,37,sm,0.8,2.3,"[0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,5,37,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Girl Formations,Final,6,175,DF,1.62,2.0,"[9.0, 9.0, 6.0, 11.0, 8.0]"
,Rock 'n' Roll-Girl Formations,Final,6,175,CO,0.76,2.0,"[6.75, 7.5, 6.75, 8.25, 6.0]"
yes,Rock 'n' Roll-Girl Formations,Final,6,175,FM,1.85,1.6,"[6.0, 10.0, 7.0, 11.0, 8.0]"
,Rock 'n' Roll-Girl Formations,Final,6,175,sm,2.19,2.3,"[-6.0, -4.0, -6.0, 0.0, -4.0]"
yes,Rock 'n' Roll-Girl Formations,Final,6,175,bm,20.4,3.0,"[-50.0, 0.0, -20.0, 0.0, -40.0]"
,Rock 'n' Roll-Ladies Formations,Final,1,32,DF,1.79,2.0,"[9.0, 9.0, 8.0, 13.0, 11.0]"
,Rock 'n' Roll-Ladies Formations,Final,1,32,CO,0.76,2.0,"[6.75, 8.25, 7.5, 9.0, 7.5]"
yes,Rock 'n' Roll-Ladies Formations,Final,1,32,FM,1.74,1.6,"[8.0, 11.0, 9.0, 13.0, 11.0]"
,Rock 'n' Roll-Ladies Formations,Final,1,32,sm,1.6,2.3,"[-4.0, 0.0, -2.0, 0.0, 0.0]"
,Rock 'n' Roll-Ladies Formations,Final,1,32,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Ladies Formations,Final,2,77,DF,2.58,2.0,"[10.0, 10.0, 7.0, 15.0, 11.0]"
,Rock 'n' Roll-Ladies Formations,Final,2,77,CO,1.12,2.0,"[9.75, 9.0, 8.25, 11.25, 8.25]"
yes,Rock 'n' Roll-Ladies Formations,Final,2,77,FM,1.67,1.6,"[10.0, 11.0, 9.0, 14.0, 11.0]"
,Rock 'n' Roll-Ladies Formations,Final,2,77,sm,2.19,2.3,"[0.0, -2.0, -6.0, 0.0, -2.0]"
yes,Rock 'n' Roll-Ladies Formations,Final,2,77,bm,4.0,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0]"
yes,Rock 'n' Roll-Ladies Formations,Final,3,128,DF,2.06,2.0,"[11.0, 11.0, 8.0, 14.0, 9.0]"
,Rock 'n' Roll-Ladies Formations,Final,3,128,CO,1.39,2.0,"[9.75, 8.25, 7.5, 10.5, 6.75]"
,Rock 'n' Roll-Ladies Formations,Final,3,128,FM,0.98,1.6,"[12.0, 12.0, 10.0, 12.0, 10.0]"
,Rock 'n' Roll-Ladies Formations,Final,3,128,sm,1.26,2.3,"[-2.0, -2.0, -4.0, 0.0, -2.0]"
,Rock 'n' Roll-Ladies Formations,Final,3,128,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Ladies Formations,Final,4,104,DF,1.72,2.0,"[12.0, 10.0, 13.0, 15.0, 11.0]"
,Rock 'n' Roll-Ladies Formations,Final,4,104,CO,1.22,2.0,"[7.5, 9.0, 9.75, 11.25, 9.0]"
yes,Rock 'n' Roll-Ladies Formations,Final,4,104,FM,1.62,1.6,"[9.0, 12.0, 11.0, 14.0, 12.0]"
,Rock 'n' Roll-Ladies Formations,Final,4,104,sm,0.8,2.3,"[0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock 'n' Roll-Ladies Formations,Final,4,104,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Ladies Formations,Final,5,208,DF,2.23,2.0,"[11.0, 12.0, 11.0, 17.0, 13.0]"
,Rock 'n' Roll-Ladies Formations,Final,5,208,CO,1.93,2.0,"[8.25, 10.5, 8.25, 12.75, 7.5]"
yes,Rock 'n' Roll-Ladies Formations,Final,5,208,FM,2.33,1.6,"[10.0, 12.0, 12.0, 17.0, 12.0]"
,Rock 'n' Roll-Ladies Formations,Final,5,208,sm,0.98,2.3,"[-2.0, -2.0, -2.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Ladies Formations,Final,5,208,bm,4.0,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0]"
,Rock 'n' Roll-Main Class Start,First round,1,52,DF,1.56,2.0,"[7.5, 11.25, 10.0]"
,Rock 'n' Roll-Main Class Start,First round,1,52,CO,0.82,2.0,"[7.0, 9.0, 8.0]"
yes,Rock 'n' Roll-Main Class Start,First round,1,52,FM,1.65,1.6,"[5.0, 6.5, 2.5]"
yes,Rock 'n' Roll-Main Class Start,First round,1,52,sm,4.71,2.3,"[-10.0, -10.0, -20.0]"
,Rock 'n' Roll-Main Class Start,First round,1,52,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,1,116,DF,1.56,2.0,"[7.5, 11.25, 8.75]"
,Rock 'n' Roll-Main Class Start,First round,1,116,CO,0.47,2.0,"[8.0, 9.0, 8.0]"
yes,Rock 'n' Roll-Main Class Start,First round,1,116,FM,1.65,1.6,"[6.5, 5.0, 2.5]"
,Rock 'n' Roll-Main Class Start,First round,1,116,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,1,116,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,2,172,DF,1.56,2.0,"[10.0, 11.25, 13.75]"
,Rock 'n' Roll-Main Class Start,First round,2,172,CO,1.25,2.0,"[8.0, 9.0, 11.0]"
,Rock 'n' Roll-Main Class Start,First round,2,172,FM,0.71,1.6,"[6.5, 5.0, 6.5]"
yes,Rock 'n' Roll-Main Class Start,First round,2,172,sm,2.36,2.3,"[0.0, 0.0, -5.0]"
,Rock 'n' Roll-Main Class Start,First round,2,172,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,2,201,DF,1.56,2.0,"[12.5, 15.0, 11.25]"
yes,Rock 'n' Roll-Main Class Start,First round,2,201,CO,2.05,2.0,"[9.0, 12.0, 7.0]"
,Rock 'n' Roll-Main Class Start,First round,2,201,FM,0.47,1.6,"[7.5, 7.5, 6.5]"
,Rock 'n' Roll-Main Class Start,First round,2,201,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,2,201,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,3,200,DF,1.18,2.0,"[8.75, 11.25, 8.75]"
,Rock 'n' Roll-Main Class Start,First round,3,200,CO,0.94,2.0,"[7.0, 9.0, 7.0]"
,Rock 'n' Roll-Main Class Start,First round,3,200,FM,0.47,1.6,"[7.5, 6.5, 6.5]"
yes,Rock 'n' Roll-Main Class Start,First round,3,200,sm,4.71,2.3,"[0.0, 0.0, -10.0]"
,Rock 'n' Roll-Main Class Start,First round,3,200,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,3,28,DF,0.59,2.0,"[10.0, 11.25, 10.0]"
,Rock 'n' Roll-Main Class Start,First round,3,28,CO,0.47,2.0,"[9.0, 10.0, 9.0]"
,Rock 'n' Roll-Main Class Start,First round,3,28,FM,0.47,1.6,"[6.5, 7.5, 6.5]"
,Rock 'n' Roll-Main Class Start,First round,3,28,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,3,28,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,4,224,DF,0.59,2.0,"[13.75, 15.0, 15.0]"
,Rock 'n' Roll-Main Class Start,First round,4,224,CO,0.47,2.0,"[11.0, 12.0, 12.0]"
,Rock 'n' Roll-Main Class Start,First round,4,224,FM,0.47,1.6,"[8.5, 7.5, 8.5]"
,Rock 'n' Roll-Main Class Start,First round,4,224,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,First round,4,224,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
yes,Rock 'n' Roll-Main Class Start,Final,1,201,DF,2.12,2.0,"[11.25, 15.0, 10.0]"
yes,Rock 'n' Roll-Main Class Start,Final,1,201,CO,2.05,2.0,"[9.0, 12.0, 7.0]"
,Rock 'n' Roll-Main Class Start,Final,1,201,FM,0.47,1.6,"[7.5, 8.5, 7.5]"
,Rock 'n' Roll-Main Class Start,Final,1,201,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,1,201,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,2,52,DF,1.18,2.0,"[11.25, 11.25, 8.75]"
,Rock 'n' Roll-Main Class Start,Final,2,52,CO,0.47,2.0,"[9.0, 9.0, 8.0]"
,Rock 'n' Roll-Main Class Start,Final,2,52,FM,0.71,1.6,"[6.5, 6.5, 5.0]"
,Rock 'n' Roll-Main Class Start,Final,2,52,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,2,52,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,3,28,DF,1.02,2.0,"[10.0, 12.5, 11.25]"
,Rock 'n' Roll-Main Class Start,Final,3,28,CO,0.47,2.0,"[8.0, 9.0, 8.0]"
,Rock 'n' Roll-Main Class Start,Final,3,28,FM,0.0,1.6,"[6.5, 6.5, 6.5]"
,Rock 'n' Roll-Main Class Start,Final,3,28,sm,0.0,2.3,"[-5.0, -5.0, -5.0]"
,Rock 'n' Roll-Main Class Start,Final,3,28,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,4,172,DF,1.02,2.0,"[11.25, 12.5, 13.75]"
,Rock 'n' Roll-Main Class Start,Final,4,172,CO,0.82,2.0,"[9.0, 10.0, 11.0]"
,Rock 'n' Roll-Main Class Start,Final,4,172,FM,1.03,1.6,"[6.5, 5.0, 7.5]"
,Rock 'n' Roll-Main Class Start,Final,4,172,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,4,172,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,5,224,DF,0.59,2.0,"[13.75, 15.0, 15.0]"
,Rock 'n' Roll-Main Class Start,Final,5,224,CO,1.7,2.0,"[11.0, 15.0, 12.0]"
,Rock 'n' Roll-Main Class Start,Final,5,224,FM,0.62,1.6,"[8.5, 7.5, 9.0]"
,Rock 'n' Roll-Main Class Start,Final,5,224,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,5,224,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,6,116,DF,1.77,2.0,"[11.25, 11.25, 7.5]"
,Rock 'n' Roll-Main Class Start,Final,6,116,CO,0.82,2.0,"[8.0, 9.0, 7.0]"
,Rock 'n' Roll-Main Class Start,Final,6,116,FM,1.18,1.6,"[5.0, 2.5, 2.5]"
,Rock 'n' Roll-Main Class Start,Final,6,116,sm,0.0,2.3,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Start,Final,6,116,bm,0.0,3.0,"[0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,DF,0.5,2.0,"[6.25, 5.625, 6.875, 5.625, 5.625]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,CO,0.45,2.0,"[5.0, 6.0, 5.5, 6.0, 5.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,FM,0.4,1.6,"[3.75, 4.75, 3.75, 3.75, 3.75]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,1,19,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,181,DF,1.45,2.0,"[4.375, 3.125, 3.125, 2.5, 0.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,181,CO,1.3,2.0,"[3.5, 2.5, 3.5, 3.0, 0.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,181,FM,0.69,1.6,"[2.5, 2.5, 3.75, 4.25, 3.25]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,181,sm,2.0,2.3,"[-5.0, -5.0, -10.0, -5.0, -5.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,2,181,bm,0.0,3.0,"[-30.0, -30.0, -30.0, -30.0, -30.0]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,3,117,DF,0.61,2.0,"[6.875, 8.125, 6.875, 6.875, 8.125]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,3,117,CO,0.4,2.0,"[5.5, 6.5, 6.5, 6.0, 6.5]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,3,117,FM,0.16,1.6,"[4.5, 4.75, 4.25, 4.5, 4.5]"
,Rock 'n' Roll-Main Class Contact Style,Final - Foot technique,3,117,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0]"
